slot_id,status,page_path,slot_key,prompt_hash,manifest_status
96a0d491937bdf3d,SKIPPED_NOT_SELECTED,/cobertura/queretaro/index.html,inline-14,,skipped_not_selected
2624826722e567d9,SKIPPED_NOT_SELECTED,/cobertura/queretaro/index.html,inline-15,,skipped_not_selected
20584fa4b44e4ea3,SKIPPED_NOT_SELECTED,/cobertura/queretaro/index.html,inline-16,,skipped_not_selected
9dc9cdeed85c0948,SKIPPED_NOT_SELECTED,/cobertura/queretaro/index.html,inline-17,,skipped_not_selected
ae16e0bec613893b,SKIPPED_NOT_SELECTED,/cobertura/queretaro/index.html,inline-2,,skipped_not_selected
a2ef359fe5686c3b,SKIPPED_NOT_SELECTED,/cobertura/queretaro/index.html,inline-3,,skipped_not_selected
1ad6799dffc46944,SKIPPED_NOT_SELECTED,/cobertura/queretaro/index.html,inline-4,,skipped_not_selected
cf856c1239927dcd,SKIPPED_NOT_SELECTED,/cobertura/queretaro/index.html,inline-5,,skipped_not_selected
95e624a474b5e5e2,SKIPPED_NOT_SELECTED,/cobertura/queretaro/index.html,inline-6,,skipped_not_selected
df7677cd36d53521,SKIPPED_NOT_SELECTED,/cobertura/queretaro/index.html,inline-7,,skipped_not_selected
b65af0820cf453e9,SKIPPED_NOT_SELECTED,/cobertura/queretaro/index.html,inline-8,,skipped_not_selected
86c6f4ca3acd5ace,SKIPPED_NOT_SELECTED,/cobertura/queretaro/index.html,inline-9,,skipped_not_selected
24549ec9aa5076be,SKIPPED_NOT_SELECTED,/esim-viajeros/index.html,inline-1,,skipped_not_selected
07c6f7b71a4665a3,SKIPPED_NOT_SELECTED,/esim-viajeros/index.html,inline-2,,skipped_not_selected
5cef8de60b2997e2,SKIPPED_NOT_SELECTED,/esim-viajeros/index.html,inline-3,,skipped_not_selected
4fab54fdc33c4d48,SKIPPED_NOT_SELECTED,/esim-viajeros/mejor-esim-para-mexico/index.html,inline-1,,skipped_not_selected
75456d908dce5d92,SKIPPED_NOT_SELECTED,/esim-viajeros/mejor-esim-para-mexico/index.html,inline-10,,skipped_not_selected
56fb62f86e43b357,SKIPPED_NOT_SELECTED,/esim-viajeros/mejor-esim-para-mexico/index.html,inline-11,,skipped_not_selected
698f0e76d98c210d,SKIPPED_NOT_SELECTED,/esim-viajeros/mejor-esim-para-mexico/index.html,inline-12,,skipped_not_selected
5c089938b67fc28f,SKIPPED_NOT_SELECTED,/esim-viajeros/mejor-esim-para-mexico/index.html,inline-2,,skipped_not_selected
2af0cc0d07ddbbd1,SKIPPED_NOT_SELECTED,/esim-viajeros/mejor-esim-para-mexico/index.html,inline-3,,skipped_not_selected
16cca20386455cfa,SKIPPED_NOT_SELECTED,/esim-viajeros/mejor-esim-para-mexico/index.html,inline-4,,skipped_not_selected
cdcf0b8ee2590cab,SKIPPED_NOT_SELECTED,/esim-viajeros/mejor-esim-para-mexico/index.html,inline-5,,skipped_not_selected
fb9353ee9f625145,SKIPPED_NOT_SELECTED,/esim-viajeros/mejor-esim-para-mexico/index.html,inline-6,,skipped_not_selected
42022a782836c164,SKIPPED_NOT_SELECTED,/esim-viajeros/mejor-esim-para-mexico/index.html,inline-7,,skipped_not_selected
bd03023e65e458f8,SKIPPED_NOT_SELECTED,/esim-viajeros/mejor-esim-para-mexico/index.html,inline-8,,skipped_not_selected
9331f56c9dc8cb66,SKIPPED_NOT_SELECTED,/esim-viajeros/mejor-esim-para-mexico/index.html,inline-9,,skipped_not_selected
6d88e0eae0dc06a8,SKIPPED_NOT_SELECTED,/esim/index.html,inline-1,,skipped_not_selected
1a7842591efec497,SKIPPED_NOT_SELECTED,/esim/index.html,inline-2,,skipped_not_selected
116229f27f2a27e4,SKIPPED_NOT_SELECTED,/esim/index.html,inline-3,,skipped_not_selected
70f17fbdf386271d,SKIPPED_NOT_SELECTED,/esim/index.html,inline-4,,skipped_not_selected
3eab1779aa860051,SKIPPED_NOT_SELECTED,/esim/index.html,inline-5,,skipped_not_selected
790afc68e1b82e6f,SKIPPED_NOT_SELECTED,/esim/index.html,inline-6,,skipped_not_selected
02da338a24125155,SKIPPED_NOT_SELECTED,/esim/index.html,inline-7,,skipped_not_selected
efd5bab90b89155a,SKIPPED_NOT_SELECTED,/esim/index.html,inline-8,,skipped_not_selected
9d1a4e60c062f3b8,SKIPPED_NOT_SELECTED,/guias/cuantos-mbps-necesito/index.html,inline-1,,skipped_not_selected
88fa147ab6894190,SKIPPED_NOT_SELECTED,/guias/cuantos-mbps-necesito/index.html,inline-10,,skipped_not_selected
a408498737db3e84,SKIPPED_NOT_SELECTED,/guias/cuantos-mbps-necesito/index.html,inline-11,,skipped_not_selected
ef30280ef6812908,SKIPPED_NOT_SELECTED,/guias/cuantos-mbps-necesito/index.html,inline-12,,skipped_not_selected
17ddc817557c6d29,SKIPPED_NOT_SELECTED,/guias/cuantos-mbps-necesito/index.html,inline-13,,skipped_not_selected
5c8ebefc9f16f4ee,SKIPPED_NOT_SELECTED,/guias/cuantos-mbps-necesito/index.html,inline-14,,skipped_not_selected
411a1a83807e817f,SKIPPED_NOT_SELECTED,/guias/cuantos-mbps-necesito/index.html,inline-15,,skipped_not_selected
4c97c71bd9d82f7c,SKIPPED_NOT_SELECTED,/guias/cuantos-mbps-necesito/index.html,inline-2,,skipped_not_selected
0cdf877bd41ac47a,SKIPPED_NOT_SELECTED,/guias/cuantos-mbps-necesito/index.html,inline-3,,skipped_not_selected
1fbc4482dffa3b4f,SKIPPED_NOT_SELECTED,/guias/cuantos-mbps-necesito/index.html,inline-4,,skipped_not_selected
f36e83fdb6385d9e,SKIPPED_NOT_SELECTED,/guias/cuantos-mbps-necesito/index.html,inline-5,,skipped_not_selected
70b423776a2c1deb,SKIPPED_NOT_SELECTED,/guias/cuantos-mbps-necesito/index.html,inline-6,,skipped_not_selected
b9126250e5833fe0,SKIPPED_NOT_SELECTED,/guias/cuantos-mbps-necesito/index.html,inline-7,,skipped_not_selected
4808617a3894f553,SKIPPED_NOT_SELECTED,/guias/cuantos-mbps-necesito/index.html,inline-8,,skipped_not_selected
d490f4b521307590,SKIPPED_NOT_SELECTED,/guias/cuantos-mbps-necesito/index.html,inline-9,,skipped_not_selected
227b8f24a5159e0e,SKIPPED_NOT_SELECTED,/guias/index.html,inline-1,,skipped_not_selected
dcfde7cef9b758b3,SKIPPED_NOT_SELECTED,/guias/index.html,inline-2,,skipped_not_selected
fc9ab9672a6c5994,SKIPPED_NOT_SELECTED,/guias/index.html,inline-3,,skipped_not_selected
67588860fd13c9a4,SKIPPED_NOT_SELECTED,/guias/index.html,inline-4,,skipped_not_selected
c91a621f04d58cb0,SKIPPED_NOT_SELECTED,/guias/index.html,inline-5,,skipped_not_selected
101a8fb09fdc3fc8,SKIPPED_NOT_SELECTED,/guias/index.html,inline-6,,skipped_not_selected
7db40e5171ebe6c7,SKIPPED_NOT_SELECTED,/guias/index.html,inline-7,,skipped_not_selected
8b6baec44fdf73d2,SKIPPED_NOT_SELECTED,/guias/index.html,inline-8,,skipped_not_selected
de96583fbba8fafa,SKIPPED_NOT_SELECTED,/guias/index.html,inline-9,,skipped_not_selected
f92d929019f703a4,SKIPPED_NOT_SELECTED,/herramientas/index.html,inline-1,,skipped_not_selected
edbd4d321f8336cb,SKIPPED_NOT_SELECTED,/herramientas/index.html,inline-2,,skipped_not_selected
3922414369c9646d,SKIPPED_NOT_SELECTED,/herramientas/index.html,inline-3,,skipped_not_selected
bac793c03b362514,SKIPPED_NOT_SELECTED,/herramientas/index.html,inline-4,,skipped_not_selected
3ad7f6a0a9351157,SKIPPED_NOT_SELECTED,/index.html,inline-1,,skipped_not_selected
8a24edfff2e2d4a5,SKIPPED_NOT_SELECTED,/index.html,inline-10,,skipped_not_selected
80a594bcdd511367,SKIPPED_NOT_SELECTED,/index.html,inline-11,,skipped_not_selected
47c4564ba6142871,SKIPPED_NOT_SELECTED,/index.html,inline-12,,skipped_not_selected
11a8b627414bd42e,SKIPPED_NOT_SELECTED,/index.html,inline-13,,skipped_not_selected
2a68c81757405ede,SKIPPED_NOT_SELECTED,/index.html,inline-14,,skipped_not_selected
